date_exp,gpu_platform,BW,img_resolution,gpu_power,av_end2end_delay,av_gpu_delay,av_num_obj,AP1,powermeter_av,rapl_av,clocksp_av
2024-01-17 22:35:00,NVIDIA RTX 3090,100,83,161,47.26,16.7,11,0.83,100.29,14.73,3967
2024-01-17 22:40:00,NVIDIA A100,10,72,148,42.56,12.38,8,0.81,55.81,20.36,3452
2024-01-17 22:45:00,NVIDIA A100,50,92,199,53.13,34.47,3,0.9,118.49,79.21,3585
2024-01-17 22:50:00,NVIDIA A100,20,71,220,15.53,39.66,14,0.79,106.31,12.65,3381
2024-01-17 22:55:00,NVIDIA A100,10,88,53,24.36,3.66,7,0.87,51.15,53.06,3364
2024-01-17 23:00:00,NVIDIA A100,100,92,276,62.1,4.49,9,0.78,79.06,53.6,3153
2024-01-17 23:05:00,NVIDIA A100,20,73,271,5.16,21.52,8,0.97,65.65,7.09,2712
2024-01-17 23:10:00,NVIDIA RTX 3090,10,89,272,82.3,10.23,13,0.55,132.3,36.95,2512
2024-01-17 23:15:00,NVIDIA RTX 3090,20,98,127,75.83,19.42,5,0.57,143.51,12.26,2537
2024-01-17 23:20:00,NVIDIA RTX 3090,100,84,270,39.43,49.54,13,0.61,98.89,12.03,3031
2024-01-17 23:25:00,NVIDIA A100,10,67,178,30.2,40.56,7,0.88,45.99,49.62,2606
2024-01-17 23:30:00,NVIDIA A100,20,96,139,22.95,32.07,11,0.53,94.43,41.01,3449
2024-01-17 23:35:00,NVIDIA A100,10,56,97,240.87,32.54,13,0.56,119.31,76.17,2820
2024-01-17 23:40:00,NVIDIA RTX 3090,10,52,57,16.7,6.5,2,0.64,37.92,79.44,2807
2024-01-17 23:45:00,NVIDIA A100,20,66,105,11.93,11.43,10,0.7,127.63,69.39,3510
2024-01-17 23:50:00,NVIDIA A100,50,99,166,98.51,41.13,4,0.79,86.83,26.65,2428
2024-01-17 23:55:00,NVIDIA A100,50,77,112,72.62,35.63,12,0.85,29.93,10.71,2477
2024-01-18 00:00:00,NVIDIA A100,100,83,262,73.92,42.69,11,0.7,46.74,66.66,3949
2024-01-18 00:05:00,NVIDIA A100,20,89,91,26.1,3.28,7,0.56,110.97,55.92,3658
2024-01-18 00:10:00,NVIDIA RTX 3090,100,92,71,11.79,6.07,9,0.91,122.76,46.05,3700
2024-01-18 00:15:00,NVIDIA RTX 3090,20,74,136,17.37,34.93,8,0.74,37.8,64.82,3895
2024-01-18 00:20:00,NVIDIA A100,20,73,204,38.76,46.14,7,0.58,13.03,56.57,3134
2024-01-18 00:25:00,NVIDIA RTX 3090,20,67,271,5.97,3.62,4,0.51,10.82,38.89,3340
2024-01-18 00:30:00,NVIDIA A100,20,99,206,7.21,6.63,14,0.95,74.82,10.43,3790
2024-01-18 00:35:00,NVIDIA RTX 3090,50,82,265,7.81,28.32,2,0.62,123.48,13.36,2399
2024-01-18 00:40:00,NVIDIA RTX 3090,50,72,260,5.18,36.84,11,0.64,142.46,15.33,2555
2024-01-18 00:45:00,NVIDIA RTX 3090,20,52,262,59.13,31.13,14,0.93,97.6,25.9,2102
2024-01-18 00:50:00,NVIDIA A100,20,77,162,67.93,27.99,6,0.68,51.98,53.73,3688
2024-01-18 00:55:00,NVIDIA RTX 3090,10,52,91,21.14,26.33,1,0.58,37.02,45.52,2803
2024-01-18 01:00:00,NVIDIA RTX 3090,10,75,215,8.24,43.55,7,0.75,112.99,61.55,3160
2024-01-18 01:05:00,NVIDIA A100,50,69,280,26.26,21.72,4,0.93,97.42,9.12,3650
2024-01-18 01:10:00,NVIDIA A100,10,72,68,1.5,31.85,5,0.71,57.74,58.02,3975
2024-01-18 01:15:00,NVIDIA RTX 3090,10,99,64,9.68,16.81,5,0.67,76.22,74.43,3059
2024-01-18 01:20:00,NVIDIA A100,50,67,72,27.37,13.01,4,0.97,14.59,49.5,3113
2024-01-18 01:25:00,NVIDIA RTX 3090,10,59,192,5.84,37.97,13,0.8,115.41,73.07,2985
2024-01-18 01:30:00,NVIDIA RTX 3090,50,96,173,36.3,2.47,14,0.75,75.43,8.23,2415
2024-01-18 01:35:00,NVIDIA A100,10,73,259,22.23,45.83,8,0.65,141.06,51.55,3766
2024-01-18 01:40:00,NVIDIA A100,50,64,133,119.89,39.36,2,0.91,70.64,37.45,3202
2024-01-18 01:45:00,NVIDIA RTX 3090,50,91,118,150.2,8.0,10,0.8,17.15,50.76,2495
2024-01-18 01:50:00,NVIDIA A100,10,93,233,35.82,11.78,9,0.63,45.23,30.5,2009
2024-01-18 01:55:00,NVIDIA A100,100,60,244,0.48,36.81,2,0.78,92.36,7.83,2766
2024-01-18 02:00:00,NVIDIA RTX 3090,100,87,181,55.08,2.51,8,0.7,120.29,58.42,2661
2024-01-18 02:05:00,NVIDIA RTX 3090,50,96,155,50.52,20.9,11,0.97,104.22,23.82,2400
2024-01-18 02:10:00,NVIDIA RTX 3090,10,73,295,37.85,20.04,9,0.6,13.64,21.14,2231
2024-01-18 02:15:00,NVIDIA RTX 3090,50,52,242,0.95,30.82,3,0.63,116.89,49.31,2308
2024-01-18 02:20:00,NVIDIA RTX 3090,100,81,293,27.78,16.23,12,0.64,139.15,45.36,2405
2024-01-18 02:25:00,NVIDIA A100,50,57,269,44.43,14.09,9,0.87,50.26,41.35,3828
2024-01-18 02:30:00,NVIDIA A100,100,81,213,72.71,19.56,14,0.99,33.76,32.22,2031
2024-01-18 02:35:00,NVIDIA RTX 3090,10,70,248,64.84,34.02,10,0.54,98.09,41.07,3962
2024-01-18 02:40:00,NVIDIA A100,50,79,101,57.39,45.62,7,0.81,96.33,64.13,3447
2024-01-18 02:45:00,NVIDIA A100,20,65,263,28.03,14.91,1,0.86,18.74,30.16,3773
2024-01-18 02:50:00,NVIDIA A100,10,92,185,25.39,37.03,9,0.84,64.12,37.53,2613
2024-01-18 02:55:00,NVIDIA RTX 3090,20,69,155,80.25,23.19,13,0.98,112.27,21.71,2231
2024-01-18 03:00:00,NVIDIA A100,10,85,191,147.95,39.35,11,0.6,125.92,69.28,2153
2024-01-18 03:05:00,NVIDIA RTX 3090,10,61,277,64.89,6.4,1,0.64,19.7,23.66,2425
2024-01-18 03:10:00,NVIDIA A100,20,84,196,100.22,17.67,14,0.68,147.05,26.18,3820
2024-01-18 03:15:00,NVIDIA RTX 3090,50,63,156,16.3,22.93,13,0.78,104.39,56.51,2812
2024-01-18 03:20:00,NVIDIA A100,100,95,221,195.95,27.28,13,0.93,118.93,35.5,3733
2024-01-18 03:25:00,NVIDIA RTX 3090,10,98,110,47.0,37.91,7,0.71,79.5,49.52,3972
2024-01-18 03:30:00,NVIDIA RTX 3090,50,81,153,80.2,1.41,1,0.75,68.59,69.34,3335
2024-01-18 03:35:00,NVIDIA RTX 3090,50,81,76,9.88,6.47,8,0.53,65.34,73.22,3819
2024-01-18 03:40:00,NVIDIA A100,10,72,70,217.54,41.05,14,0.9,93.41,13.11,2740
2024-01-18 03:45:00,NVIDIA A100,10,93,96,55.43,10.97,6,0.86,36.89,74.24,3721
2024-01-18 03:50:00,NVIDIA RTX 3090,10,65,161,165.46,13.72,11,0.73,113.68,75.4,2389
2024-01-18 03:55:00,NVIDIA A100,20,61,284,41.08,5.47,9,0.92,90.27,23.95,3385
2024-01-18 04:00:00,NVIDIA RTX 3090,10,55,90,29.11,37.29,1,0.56,89.99,35.82,2082
2024-01-18 04:05:00,NVIDIA A100,20,82,132,97.16,38.99,12,0.54,76.81,10.2,3861
2024-01-18 04:10:00,NVIDIA RTX 3090,10,62,117,129.28,48.85,3,0.91,143.39,35.1,3703
2024-01-18 04:15:00,NVIDIA A100,50,88,153,57.08,20.35,10,0.94,67.18,41.82,3402
2024-01-18 04:20:00,NVIDIA A100,50,79,256,44.38,29.66,5,0.95,82.27,69.93,3917
2024-01-18 04:25:00,NVIDIA RTX 3090,50,93,61,7.57,43.91,13,0.66,90.9,66.99,3893
2024-01-18 04:30:00,NVIDIA RTX 3090,10,52,68,9.12,32.99,3,0.78,46.52,24.34,3881
2024-01-18 04:35:00,NVIDIA RTX 3090,50,66,187,53.22,37.1,3,0.97,60.76,44.34,2117
2024-01-18 04:40:00,NVIDIA RTX 3090,20,89,285,190.52,9.84,2,0.75,20.07,24.35,3226
2024-01-18 04:45:00,NVIDIA A100,20,92,126,44.86,20.72,14,0.53,44.59,35.49,3360
2024-01-18 04:50:00,NVIDIA RTX 3090,10,51,199,85.62,27.74,1,0.65,128.62,33.74,3435
2024-01-18 04:55:00,NVIDIA RTX 3090,50,72,71,0.46,32.39,1,0.7,52.74,24.64,3299
2024-01-18 05:00:00,NVIDIA RTX 3090,10,77,147,58.45,5.1,11,0.57,75.42,17.63,3349
2024-01-18 05:05:00,NVIDIA RTX 3090,20,59,122,2.04,43.54,1,0.68,70.31,55.6,3424
2024-01-18 05:10:00,NVIDIA A100,100,79,151,110.94,11.36,5,0.93,136.11,14.77,3391
2024-01-18 05:15:00,NVIDIA A100,10,66,207,0.09,2.15,2,0.67,112.63,35.0,2389
2024-01-18 05:20:00,NVIDIA A100,10,78,100,146.02,25.56,9,0.59,103.84,54.98,2377
2024-01-18 05:25:00,NVIDIA A100,50,58,63,39.57,4.48,12,0.78,13.49,26.77,2574
2024-01-18 05:30:00,NVIDIA A100,100,97,149,18.49,25.38,10,0.59,72.73,11.41,3788
2024-01-18 05:35:00,NVIDIA A100,20,65,144,50.39,24.26,13,1.0,42.0,23.51,3905
2024-01-18 05:40:00,NVIDIA A100,10,98,141,45.21,48.91,14,0.9,96.16,19.05,2058
2024-01-18 05:45:00,NVIDIA RTX 3090,20,89,161,58.36,15.26,2,0.93,74.83,38.52,2630
2024-01-18 05:50:00,NVIDIA A100,10,83,126,20.61,44.87,6,0.77,19.56,55.21,2086
2024-01-18 05:55:00,NVIDIA A100,100,87,245,10.33,49.01,8,0.95,138.67,6.09,2236
2024-01-18 06:00:00,NVIDIA A100,100,67,173,13.63,29.9,9,0.64,105.62,15.64,3026
2024-01-18 06:05:00,NVIDIA RTX 3090,100,68,227,35.85,14.32,3,0.92,138.33,63.67,2123
2024-01-18 06:10:00,NVIDIA A100,50,82,286,38.79,26.23,3,0.7,135.19,14.54,2789
2024-01-18 06:15:00,NVIDIA RTX 3090,20,52,141,13.19,43.98,4,0.55,119.18,31.29,3007
2024-01-18 06:20:00,NVIDIA A100,10,70,173,2.64,48.71,1,0.58,60.79,37.02,3424
2024-01-18 06:25:00,NVIDIA RTX 3090,100,52,141,18.87,5.44,6,0.63,121.21,7.99,2471
2024-01-18 06:30:00,NVIDIA A100,10,69,295,11.79,5.98,5,0.61,82.84,28.66,3068
2024-01-18 06:35:00,NVIDIA RTX 3090,20,87,89,174.54,25.4,2,0.71,41.36,55.0,2651
2024-01-18 06:40:00,NVIDIA RTX 3090,100,76,245,10.87,3.57,9,0.57,85.68,29.66,2725
2024-01-18 06:45:00,NVIDIA A100,50,74,115,46.76,3.44,5,0.94,23.33,37.93,3121
2024-01-18 06:50:00,NVIDIA RTX 3090,100,94,224,72.82,39.56,11,0.66,87.38,76.13,2681
2024-01-18 06:55:00,NVIDIA RTX 3090,100,99,83,124.39,34.52,8,0.58,14.52,77.67,3842
2024-01-18 07:00:00,NVIDIA RTX 3090,50,52,121,0.14,31.78,11,0.74,110.18,32.53,3075
2024-01-18 07:05:00,NVIDIA RTX 3090,20,59,269,69.01,19.12,8,0.89,102.84,42.42,3004
2024-01-18 07:10:00,NVIDIA A100,50,51,68,48.95,31.8,2,0.51,122.13,31.86,2612
2024-01-18 07:15:00,NVIDIA A100,100,92,246,88.14,17.09,5,0.82,33.52,18.64,2802
2024-01-18 07:20:00,NVIDIA RTX 3090,100,90,212,11.66,28.09,6,0.78,40.98,35.05,2514
2024-01-18 07:25:00,NVIDIA RTX 3090,20,56,229,6.0,19.95,8,0.95,103.76,75.14,3582
2024-01-18 07:30:00,NVIDIA A100,20,97,246,80.93,45.23,6,0.74,131.47,22.03,2732
2024-01-18 07:35:00,NVIDIA A100,20,65,289,159.73,31.52,9,0.72,44.63,62.48,2132
2024-01-18 07:40:00,NVIDIA A100,50,87,278,154.81,5.49,7,0.97,75.45,50.94,3069
2024-01-18 07:45:00,NVIDIA RTX 3090,100,50,241,14.65,9.5,6,0.92,57.2,59.84,3210
2024-01-18 07:50:00,NVIDIA A100,100,83,90,62.01,42.12,9,0.68,47.47,36.56,3444
2024-01-18 07:55:00,NVIDIA A100,100,98,230,42.28,9.51,8,0.91,125.51,47.72,3116
2024-01-18 08:00:00,NVIDIA RTX 3090,50,73,170,2.23,24.35,14,0.9,95.62,79.59,2419
2024-01-18 08:05:00,NVIDIA A100,20,61,208,59.27,45.69,14,0.76,95.68,21.45,2970
2024-01-18 08:10:00,NVIDIA A100,50,54,77,86.14,26.62,3,0.96,122.36,7.05,2075
2024-01-18 08:15:00,NVIDIA RTX 3090,100,79,124,42.98,41.55,1,0.72,78.32,10.34,3217
2024-01-18 08:20:00,NVIDIA RTX 3090,100,60,157,54.15,19.23,14,0.89,25.42,33.78,2288
2024-01-18 08:25:00,NVIDIA RTX 3090,20,96,299,103.34,15.34,9,0.52,132.18,50.71,2787
2024-01-18 08:30:00,NVIDIA A100,100,68,217,27.67,42.52,2,0.96,61.41,32.39,3274
2024-01-18 08:35:00,NVIDIA A100,100,58,237,56.54,46.71,11,0.79,119.61,25.58,2436
2024-01-18 08:40:00,NVIDIA A100,50,77,242,67.71,31.23,14,0.57,103.03,54.73,2886
2024-01-18 08:45:00,NVIDIA RTX 3090,20,53,193,0.98,16.49,6,0.88,121.56,26.17,3896
2024-01-18 08:50:00,NVIDIA RTX 3090,50,91,83,22.74,31.57,14,0.81,133.43,59.42,3912
2024-01-18 08:55:00,NVIDIA A100,20,81,220,21.42,17.52,6,0.53,101.46,67.07,2939
2024-01-18 09:00:00,NVIDIA RTX 3090,10,95,97,33.96,38.0,4,0.89,18.26,29.55,3488
2024-01-18 09:05:00,NVIDIA RTX 3090,20,57,260,5.57,32.52,10,0.95,109.09,51.89,2772
2024-01-18 09:10:00,NVIDIA A100,20,65,104,18.14,5.87,14,0.53,75.05,46.96,2907
2024-01-18 09:15:00,NVIDIA A100,20,54,210,31.53,1.33,7,0.9,34.77,24.5,3932
2024-01-18 09:20:00,NVIDIA RTX 3090,100,64,131,12.53,15.83,2,0.85,57.5,60.26,2124
2024-01-18 09:25:00,NVIDIA A100,10,62,199,6.74,29.4,12,0.97,56.83,56.76,2461
2024-01-18 09:30:00,NVIDIA RTX 3090,50,85,178,21.61,14.82,4,0.52,70.49,71.44,2255
2024-01-18 09:35:00,NVIDIA RTX 3090,100,82,220,81.49,32.16,8,0.85,99.39,19.66,2538
2024-01-18 09:40:00,NVIDIA A100,50,89,118,32.44,2.95,12,0.53,16.4,65.09,3489
2024-01-18 09:45:00,NVIDIA RTX 3090,20,65,238,1.57,45.93,11,0.82,96.17,5.7,2638
2024-01-18 09:50:00,NVIDIA RTX 3090,100,92,278,82.45,30.6,1,0.5,11.1,48.46,2349
2024-01-18 09:55:00,NVIDIA A100,50,72,293,11.34,10.65,8,0.86,30.02,74.27,3029
2024-01-18 10:00:00,NVIDIA RTX 3090,50,85,148,5.99,40.49,10,0.73,69.85,23.55,2769
2024-01-18 10:05:00,NVIDIA A100,20,88,147,97.14,6.7,12,0.53,98.66,64.95,3632
2024-01-18 10:10:00,NVIDIA RTX 3090,50,81,57,63.65,49.52,6,0.75,63.89,22.93,2571
2024-01-18 10:15:00,NVIDIA RTX 3090,10,84,77,38.56,26.34,14,0.53,49.21,25.92,3164
2024-01-18 10:20:00,NVIDIA RTX 3090,10,91,60,66.46,31.13,9,0.76,30.24,38.34,3946
2024-01-18 10:25:00,NVIDIA A100,20,83,137,74.73,45.94,7,0.61,106.04,78.64,2306
2024-01-18 10:30:00,NVIDIA RTX 3090,100,80,259,7.78,25.82,12,0.95,10.57,52.68,3210
2024-01-18 10:35:00,NVIDIA RTX 3090,100,87,233,51.15,18.12,14,0.54,80.0,22.31,3185
2024-01-18 10:40:00,NVIDIA A100,20,63,173,1.49,19.73,8,0.9,14.36,54.73,2661
2024-01-18 10:45:00,NVIDIA RTX 3090,10,76,223,1.52,18.34,14,0.99,53.6,72.99,2510
2024-01-18 10:50:00,NVIDIA A100,10,86,66,63.83,39.01,1,0.51,68.51,6.86,2955
2024-01-18 10:55:00,NVIDIA RTX 3090,10,96,71,23.32,21.9,4,0.6,93.42,26.42,3826
2024-01-18 11:00:00,NVIDIA A100,20,57,261,3.91,1.38,6,0.53,10.96,57.53,2143
2024-01-18 11:05:00,NVIDIA A100,20,51,236,18.17,16.94,12,0.96,75.79,7.08,2054
2024-01-18 11:10:00,NVIDIA RTX 3090,100,63,66,127.59,4.64,11,0.55,18.38,40.72,2961
2024-01-18 11:15:00,NVIDIA A100,100,56,136,9.81,36.27,13,0.81,33.91,42.12,3102
2024-01-18 11:20:00,NVIDIA RTX 3090,10,92,274,4.71,18.86,3,0.63,83.1,46.85,3643
2024-01-18 11:25:00,NVIDIA A100,10,92,213,35.12,19.23,10,0.8,101.3,68.79,2472
2024-01-18 11:30:00,NVIDIA RTX 3090,10,53,278,20.73,7.13,1,0.94,76.33,17.62,3524
2024-01-18 11:35:00,NVIDIA A100,50,65,192,74.85,21.04,1,0.55,127.62,58.4,3904
2024-01-18 11:40:00,NVIDIA A100,20,86,135,41.66,2.76,11,0.62,116.94,75.34,3819
2024-01-18 11:45:00,NVIDIA A100,100,60,209,32.2,30.88,6,0.9,134.76,34.14,2261
2024-01-18 11:50:00,NVIDIA RTX 3090,20,57,254,35.71,29.58,11,0.75,129.49,32.61,2802
2024-01-18 11:55:00,NVIDIA A100,100,89,170,0.1,19.75,7,0.53,148.38,62.84,2278
2024-01-18 12:00:00,NVIDIA RTX 3090,20,65,216,6.12,41.73,10,0.68,53.62,79.45,2438
2024-01-18 12:05:00,NVIDIA A100,10,76,63,6.05,31.26,14,0.58,23.73,38.84,2410
2024-01-18 12:10:00,NVIDIA RTX 3090,50,55,222,83.49,20.12,1,0.6,108.32,38.15,3643
2024-01-18 12:15:00,NVIDIA A100,100,76,132,86.79,33.31,2,0.69,38.36,67.95,3402
2024-01-18 12:20:00,NVIDIA A100,100,54,165,52.5,29.64,14,0.83,121.77,28.57,3094
2024-01-18 12:25:00,NVIDIA A100,100,75,256,78.51,11.24,13,0.65,53.1,20.07,3880
2024-01-18 12:30:00,NVIDIA A100,100,95,93,350.55,43.21,10,0.92,54.37,79.51,2102
2024-01-18 12:35:00,NVIDIA A100,10,52,288,76.54,30.56,4,0.55,14.16,78.09,2736
2024-01-18 12:40:00,NVIDIA RTX 3090,20,57,173,123.21,31.63,10,0.99,28.08,45.64,3926
2024-01-18 12:45:00,NVIDIA RTX 3090,100,93,215,19.57,26.03,13,0.95,70.57,26.59,3427
2024-01-18 12:50:00,NVIDIA A100,50,50,182,11.3,38.09,11,0.79,85.0,49.23,3017
2024-01-18 12:55:00,NVIDIA A100,20,50,261,121.58,21.32,5,0.6,136.13,73.32,3448
2024-01-18 13:00:00,NVIDIA A100,20,91,105,53.59,23.9,8,0.9,65.41,14.61,3839
2024-01-18 13:05:00,NVIDIA A100,20,90,138,113.8,3.55,10,0.53,13.59,45.48,2096
2024-01-18 13:10:00,NVIDIA A100,50,79,261,32.66,32.93,8,0.53,141.37,27.4,2918
2024-01-18 13:15:00,NVIDIA A100,10,94,141,26.38,28.02,5,0.69,116.18,41.6,2379
2024-01-18 13:20:00,NVIDIA RTX 3090,50,71,107,13.8,9.68,9,0.56,131.22,45.51,2338
2024-01-18 13:25:00,NVIDIA RTX 3090,20,58,135,28.75,38.8,8,0.88,77.09,27.48,2885
2024-01-18 13:30:00,NVIDIA A100,100,71,278,22.95,2.47,3,0.64,86.55,53.03,2878
2024-01-18 13:35:00,NVIDIA RTX 3090,20,66,50,41.64,30.1,7,0.95,30.49,47.97,3402
2024-01-18 13:40:00,NVIDIA RTX 3090,20,50,234,0.89,11.89,3,0.63,97.75,36.95,3891
2024-01-18 13:45:00,NVIDIA RTX 3090,20,63,286,14.84,15.28,4,0.97,122.84,78.67,3808
2024-01-18 13:50:00,NVIDIA RTX 3090,100,89,120,9.48,32.38,1,0.83,147.68,13.41,3800
2024-01-18 13:55:00,NVIDIA RTX 3090,50,82,97,45.18,47.87,3,0.59,80.66,67.3,3466
2024-01-18 14:00:00,NVIDIA RTX 3090,10,94,281,48.88,1.78,9,0.73,135.05,77.69,3057
2024-01-18 14:05:00,NVIDIA A100,20,64,74,35.11,2.84,9,0.7,107.2,18.67,3456
2024-01-18 14:10:00,NVIDIA RTX 3090,20,94,280,106.32,13.04,12,0.56,74.44,32.59,3857
2024-01-18 14:15:00,NVIDIA RTX 3090,10,92,260,109.45,11.63,5,0.91,72.84,51.37,3891
2024-01-18 14:20:00,NVIDIA A100,50,74,90,145.82,1.26,14,0.95,147.59,6.17,2884
2024-01-18 14:25:00,NVIDIA A100,20,68,99,123.37,44.37,8,0.62,142.02,32.59,3598
2024-01-18 14:30:00,NVIDIA RTX 3090,20,89,267,100.45,28.34,5,0.73,40.02,12.31,2814
2024-01-18 14:35:00,NVIDIA A100,20,78,170,7.55,3.07,10,0.56,90.56,66.66,3435
2024-01-18 14:40:00,NVIDIA RTX 3090,100,52,227,16.05,14.07,10,0.91,78.23,43.41,3777
2024-01-18 14:45:00,NVIDIA A100,10,60,157,144.99,42.81,3,0.55,113.65,68.2,2186
2024-01-18 14:50:00,NVIDIA RTX 3090,100,65,245,89.11,27.56,11,0.77,134.8,48.76,2023
2024-01-18 14:55:00,NVIDIA A100,100,99,224,65.45,47.73,12,0.84,22.59,40.44,2609
2024-01-18 15:00:00,NVIDIA RTX 3090,100,91,78,140.51,18.76,10,0.88,148.6,48.81,2943
2024-01-18 15:05:00,NVIDIA RTX 3090,100,63,268,29.38,48.0,11,0.99,112.49,8.42,3214
2024-01-18 15:10:00,NVIDIA A100,20,94,241,367.41,20.35,8,0.8,122.08,25.16,3359
2024-01-18 15:15:00,NVIDIA RTX 3090,100,58,270,5.37,38.33,10,0.96,50.75,33.92,2284
2024-01-18 15:20:00,NVIDIA RTX 3090,100,70,277,21.46,21.81,11,0.6,25.6,59.83,3488
2024-01-18 15:25:00,NVIDIA RTX 3090,20,70,180,60.19,38.12,6,0.63,15.17,56.99,3723
2024-01-18 15:30:00,NVIDIA RTX 3090,50,95,161,56.48,35.05,11,0.87,79.14,11.5,3995
2024-01-18 15:35:00,NVIDIA A100,10,78,193,31.98,30.71,6,0.59,95.73,51.27,3429
2024-01-18 15:40:00,NVIDIA RTX 3090,50,60,229,211.34,24.94,7,0.61,76.73,23.98,2941
2024-01-18 15:45:00,NVIDIA A100,10,63,292,18.54,38.35,6,0.84,77.6,17.88,3862
2024-01-18 15:50:00,NVIDIA A100,100,89,243,12.69,26.92,2,0.61,51.83,31.88,3041
2024-01-18 15:55:00,NVIDIA RTX 3090,100,90,122,146.2,45.67,5,0.73,85.44,70.72,2299
2024-01-18 16:00:00,NVIDIA A100,100,84,64,85.07,21.1,12,0.89,145.13,41.55,3805
2024-01-18 16:05:00,NVIDIA RTX 3090,100,65,197,1.6,48.08,2,0.66,113.9,7.51,2857
2024-01-18 16:10:00,NVIDIA A100,100,80,205,6.91,15.04,12,0.84,48.4,52.31,2395
2024-01-18 16:15:00,NVIDIA RTX 3090,100,59,199,25.62,13.02,6,0.9,85.42,33.14,2949
2024-01-18 16:20:00,NVIDIA A100,100,57,52,133.81,34.9,5,0.58,36.17,22.64,2284
2024-01-18 16:25:00,NVIDIA A100,50,88,64,90.77,43.66,8,0.58,21.87,71.88,3434
2024-01-18 16:30:00,NVIDIA RTX 3090,50,89,248,38.78,21.32,3,0.82,103.09,50.49,3271
2024-01-18 16:35:00,NVIDIA A100,20,87,180,36.58,26.65,5,0.65,121.48,58.65,3430
2024-01-18 16:40:00,NVIDIA RTX 3090,20,71,69,15.62,38.98,14,0.63,125.58,64.51,2129
2024-01-18 16:45:00,NVIDIA RTX 3090,100,70,185,30.93,26.04,13,0.88,67.67,17.75,3239
2024-01-18 16:50:00,NVIDIA RTX 3090,20,99,114,37.78,31.08,2,0.64,75.8,31.59,3728
2024-01-18 16:55:00,NVIDIA RTX 3090,100,75,151,21.42,31.21,1,0.73,33.18,38.71,3354
2024-01-18 17:00:00,NVIDIA A100,100,59,184,18.5,31.73,11,0.97,26.26,22.34,2100
2024-01-18 17:05:00,NVIDIA A100,10,54,128,67.11,40.92,7,0.79,62.14,53.01,3355
2024-01-18 17:10:00,NVIDIA RTX 3090,20,57,134,9.95,19.92,3,0.7,78.09,36.62,3140
2024-01-18 17:15:00,NVIDIA RTX 3090,20,50,177,36.49,32.68,5,0.55,64.5,79.04,2452
2024-01-18 17:20:00,NVIDIA RTX 3090,10,90,103,62.63,24.45,3,0.99,97.14,50.58,2661
2024-01-18 17:25:00,NVIDIA RTX 3090,100,82,287,78.82,48.92,9,0.94,55.11,14.35,2545
2024-01-18 17:30:00,NVIDIA A100,100,56,222,4.17,39.6,11,0.83,15.35,68.96,3505
2024-01-18 17:35:00,NVIDIA A100,20,99,157,104.23,30.28,5,0.94,147.43,18.21,3938
2024-01-18 17:40:00,NVIDIA A100,10,66,170,2.57,35.83,4,0.89,66.48,58.63,3868
2024-01-18 17:45:00,NVIDIA RTX 3090,100,80,103,116.46,44.67,8,0.75,33.22,71.01,3074
2024-01-18 17:50:00,NVIDIA RTX 3090,10,66,169,22.18,37.3,10,0.89,149.24,79.42,2741
2024-01-18 17:55:00,NVIDIA A100,50,85,295,89.53,17.73,1,0.61,110.17,29.69,2871
2024-01-18 18:00:00,NVIDIA A100,100,72,72,71.25,32.1,14,0.52,37.29,79.08,2812
2024-01-18 18:05:00,NVIDIA RTX 3090,50,91,188,206.69,17.33,11,0.59,26.73,46.0,3706
2024-01-18 18:10:00,NVIDIA A100,50,52,173,14.48,15.12,10,0.95,135.22,75.27,3702
2024-01-18 18:15:00,NVIDIA A100,10,62,70,35.98,45.52,14,0.56,123.47,51.23,2976
2024-01-18 18:20:00,NVIDIA A100,100,52,177,109.05,9.96,9,0.88,92.94,47.87,2520
2024-01-18 18:25:00,NVIDIA A100,20,81,74,70.55,35.05,14,0.84,141.57,28.73,3489
2024-01-18 18:30:00,NVIDIA A100,20,90,88,31.95,22.55,9,0.88,46.75,19.61,3317
2024-01-18 18:35:00,NVIDIA A100,100,84,161,51.27,3.64,13,0.63,47.98,72.71,3834
2024-01-18 18:40:00,NVIDIA RTX 3090,50,89,154,68.6,3.92,14,0.65,111.06,6.89,3702
2024-01-18 18:45:00,NVIDIA A100,10,64,126,49.02,30.52,1,0.6,41.87,8.43,2701
2024-01-18 18:50:00,NVIDIA A100,50,67,53,134.38,34.76,4,0.88,60.66,32.1,3234
2024-01-18 18:55:00,NVIDIA RTX 3090,20,72,206,67.54,43.35,14,0.61,114.06,77.33,2477
2024-01-18 19:00:00,NVIDIA RTX 3090,20,87,256,76.99,1.75,11,0.72,121.28,7.19,2449
2024-01-18 19:05:00,NVIDIA A100,10,90,159,36.09,13.37,13,0.52,77.69,43.93,2003
2024-01-18 19:10:00,NVIDIA RTX 3090,50,93,97,10.81,34.39,7,0.93,127.12,30.98,2886
2024-01-18 19:15:00,NVIDIA RTX 3090,10,71,100,16.15,25.01,2,0.62,17.67,23.24,3348
2024-01-18 19:20:00,NVIDIA RTX 3090,100,74,225,4.26,27.7,9,0.58,60.43,18.06,3805
2024-01-18 19:25:00,NVIDIA A100,10,56,190,109.71,12.11,6,0.55,100.73,79.17,3269
2024-01-18 19:30:00,NVIDIA A100,20,86,120,27.81,48.26,9,0.81,30.14,67.3,2083
2024-01-18 19:35:00,NVIDIA A100,20,84,228,192.53,2.42,1,0.52,49.61,19.33,3267
