mcs_dl_i,mcs_ul_i,dl_kbps_i,ul_kbps_i,cpu_set,cpu_i,explode,predicted_dl_kbps,recommended_cpu_cores,recommended_mcs_dl,power_optimization,load_balancing
27,27,4152,3430,Core 0-3,0.2557503070725829,0,0.6607118091254078,Core 0-3,26,Reduce Power,Normal Operation
28,14,26797,12612,Core 0-3,0.3408978652852771,0,0.6465889799056458,Core 0-3,27,Reduce Power,Normal Operation
20,14,98458,12874,Core 4-7,0.4987898123367554,0,0.6966629566412879,Core 0-3,19,Reduce Power,Normal Operation
11,12,14528,31512,Core 0-3,0.3713245668675318,0,0.6172163490842856,Core 0-3,10,Reduce Power,Normal Operation
26,1,14303,19023,Core 4-7,0.3260583518761682,0,0.6383568817162893,Core 0-3,25,Reduce Power,Normal Operation
11,1,6807,25283,Core 4-7,0.3952084897696213,0,0.5999652778416895,Core 0-3,10,Reduce Power,Normal Operation
27,12,31825,16063,Core 0-3,0.3603773929864741,0,0.6167625778791482,Core 0-3,26,Reduce Power,Normal Operation
11,20,59116,43693,Core 4-7,0.4257258235964972,0,0.6237192186046375,Core 0-3,10,Reduce Power,Normal Operation
2,21,60983,10542,Core 0-3,0.4331890671858177,0,0.6191280087706929,Core 0-3,1,Reduce Power,Normal Operation
17,15,32074,43663,Core 4-7,0.3440489376728957,0,0.6424702371097362,Core 0-3,16,Reduce Power,Normal Operation
9,4,85298,23320,Core 4-7,0.1849897331223504,0,0.6718796872012893,Core 0-3,8,Reduce Power,Normal Operation
28,7,67571,31752,Core 0-3,0.4903991894486144,0,0.6485013049943885,Core 0-3,27,Reduce Power,Normal Operation
28,16,15432,2708,Core 0-3,0.6671391272426618,0,0.741465130532159,Core 0-3,27,Reduce Power,Normal Operation
2,3,16249,40821,Core 4-7,0.2878713282853002,0,0.6426069195318572,Core 0-3,1,Reduce Power,Normal Operation
29,7,9227,14296,Core 0-3,0.4780930568534057,1,0.611941939931905,Core 0-3,28,Reduce Power,Normal Operation
24,29,55906,38890,Core 0-3,0.4112577508530969,0,0.6142084228202691,Core 0-3,23,Reduce Power,Normal Operation
15,24,17832,25926,Core 4-7,0.6160262356463578,0,0.7866208781072583,Core 0-3,14,Reduce Power,Normal Operation
16,22,95570,23170,Core 0-3,0.3265349324266292,0,0.6402810734074984,Core 0-3,15,Reduce Power,Normal Operation
25,6,11334,24820,Core 4-7,0.4568191392248137,0,0.6158280912708828,Core 0-3,24,Reduce Power,Normal Operation
4,16,20825,20574,Core 0-3,0.4752637426170631,0,0.6051082506509458,Core 0-3,3,Reduce Power,Normal Operation
8,24,9713,28431,Core 0-3,0.5509129508106353,0,0.7562779358253513,Core 0-3,7,Reduce Power,Normal Operation
9,8,1903,19493,Core 4-7,0.2797432045382048,0,0.6422486669766547,Core 0-3,8,Reduce Power,Normal Operation
26,23,57471,33491,Core 4-7,0.5608051191797735,0,0.7802533518547229,Core 0-3,25,Reduce Power,Normal Operation
26,22,54530,15503,Core 0-3,0.393464479619704,0,0.5999652778416895,Core 0-3,25,Reduce Power,Normal Operation
5,6,73542,47996,Core 0-3,0.6028472844140664,0,0.8012796327405708,Core 0-3,4,Reduce Power,Normal Operation
16,10,95695,15243,Core 4-7,0.4204355070972197,0,0.6172642413863865,Core 0-3,15,Reduce Power,Normal Operation
13,16,8091,14507,Core 0-3,0.7505766555610403,0,0.6607953328192053,Core 0-3,12,Reduce Power,Normal Operation
7,11,13496,24800,Core 0-3,0.1781384448144832,0,0.6718796872012893,Core 0-3,6,Reduce Power,Normal Operation
26,13,52985,45852,Core 0-3,0.608675416988564,0,0.8183678515899107,Core 0-3,25,Reduce Power,Normal Operation
20,29,48330,41782,Core 0-3,0.5625983485116157,0,0.7802533518547229,Core 0-3,19,Reduce Power,Normal Operation
17,6,34870,16675,Core 4-7,0.5922050159905806,0,0.7912305760408853,Core 0-3,16,Reduce Power,Normal Operation
3,24,58072,6473,Core 0-3,0.7106328985106096,0,0.7333942665132538,Core 0-3,2,Reduce Power,Normal Operation
5,1,79508,10203,Core 4-7,0.1404259188047156,0,0.6743669912103033,Core 0-3,4,Reduce Power,Normal Operation
19,21,29598,32813,Core 4-7,0.9333083243554144,0,0.5952359555467526,Core 0-3,18,Reduce Power,Normal Operation
12,19,62061,18970,Core 0-3,0.6037903367445527,0,0.8008933472760127,Core 0-3,11,Reduce Power,Normal Operation
29,12,2696,29676,Core 4-7,0.8858619823242817,0,0.5911426417164481,Core 0-3,28,Reduce Power,Normal Operation
27,24,11591,23780,Core 0-3,0.8730257827459533,0,0.580835053857973,Core 0-3,26,Reduce Power,Normal Operation
7,27,81076,24367,Core 0-3,0.5856510190463768,0,0.780950659523735,Core 0-3,6,Reduce Power,Normal Operation
28,6,65754,40931,Core 4-7,0.5515706055807836,0,0.7553441772240678,Core 0-3,27,Reduce Power,Normal Operation
9,18,49762,22345,Core 4-7,0.6499029829428569,0,0.7239958084353993,Core 0-3,8,Reduce Power,Normal Operation
28,13,6523,16741,Core 4-7,0.0437866289986996,0,0.6727036589034711,Core 0-3,27,Reduce Power,Normal Operation
6,7,21043,35555,Core 0-3,0.4823878749980597,0,0.6374229321679956,Core 0-3,5,Reduce Power,Normal Operation
29,23,60529,9378,Core 0-3,0.6937773574838656,0,0.7503309842362856,Core 0-3,28,Reduce Power,Normal Operation
26,13,94413,10709,Core 0-3,0.8056043780764865,0,0.6067089376619741,Core 0-3,25,Reduce Power,Normal Operation
17,21,42837,28999,Core 4-7,0.4371039034218238,0,0.6191280087706929,Core 0-3,16,Reduce Power,Normal Operation
16,8,40909,38103,Core 4-7,0.5721318334873863,1,0.7621436990011684,Core 0-3,15,Reduce Power,Normal Operation
23,21,71040,35802,Core 4-7,0.6145082010614583,0,0.7993398032018969,Core 0-3,22,Reduce Power,Normal Operation
3,17,10463,11504,Core 4-7,0.4835501619490157,0,0.6374229321679956,Core 0-3,2,Reduce Power,Normal Operation
21,9,14296,31087,Core 4-7,0.3132820179114775,0,0.6302639084932625,Core 0-3,20,Reduce Power,Normal Operation
26,20,41472,33890,Core 0-3,0.36750730836425,1,0.6151316272022491,Core 0-3,25,Reduce Power,Normal Operation
4,13,73113,28900,Core 0-3,0.2910677201279263,0,0.6426069195318572,Core 0-3,3,Reduce Power,Normal Operation
10,2,95884,11475,Core 4-7,0.1975200849049177,0,0.6730206747775349,Core 0-3,9,Reduce Power,Normal Operation
5,4,78562,13085,Core 4-7,0.4660605442789467,0,0.5994409725017743,Core 0-3,4,Reduce Power,Normal Operation
21,29,3761,7376,Core 4-7,0.943350272032539,0,0.6067897388712244,Core 0-3,20,Reduce Power,Normal Operation
22,25,17546,48604,Core 4-7,0.5493048596212066,0,0.7578170641001517,Core 0-3,21,Reduce Power,Normal Operation
10,2,13897,14099,Core 0-3,0.4426050843878653,0,0.6171950645493726,Core 0-3,9,Reduce Power,Normal Operation
12,4,60936,25739,Core 4-7,0.5745730377915104,0,0.7671453472444492,Core 0-3,11,Reduce Power,Normal Operation
10,18,91305,44406,Core 4-7,0.3348274910998334,0,0.6434619528416853,Core 0-3,9,Reduce Power,Normal Operation
29,5,26257,20878,Core 4-7,0.1678385457431119,0,0.6718796872012893,Core 0-3,28,Reduce Power,Normal Operation
13,19,15799,27068,Core 0-3,0.3621612632506414,1,0.6167625778791482,Core 0-3,12,Reduce Power,Normal Operation
11,10,2402,32010,Core 0-3,0.2739453365123718,0,0.6462112486595243,Core 0-3,10,Reduce Power,Normal Operation
22,18,42899,35962,Core 4-7,0.1302249927547239,0,0.6737496121257442,Core 0-3,21,Reduce Power,Normal Operation
16,25,48830,21188,Core 0-3,0.3899624335582828,0,0.5965728434936466,Core 0-3,15,Reduce Power,Normal Operation
8,21,46808,22296,Core 4-7,0.5976238117764285,0,0.7550629274868801,Core 0-3,7,Reduce Power,Normal Operation
8,10,4346,41978,Core 4-7,0.5789340238813725,0,0.7760091303372434,Core 0-3,7,Reduce Power,Normal Operation
27,5,12859,31296,Core 4-7,0.5542546905601918,0,0.7492162208846865,Core 0-3,26,Reduce Power,Normal Operation
25,17,49876,21317,Core 0-3,0.8338723018217307,0,0.625519549911153,Core 0-3,24,Reduce Power,Normal Operation
8,22,68556,10561,Core 4-7,0.3895235395786712,0,0.5965728434936466,Core 0-3,7,Reduce Power,Normal Operation
13,13,41332,24901,Core 4-7,0.5865626914886146,1,0.7858773474994081,Core 0-3,12,Reduce Power,Normal Operation
27,23,20598,4310,Core 0-3,0.4223354531027913,0,0.6172642413863865,Core 0-3,26,Reduce Power,Normal Operation
2,17,50462,34180,Core 0-3,0.7843749435815561,0,0.5872302797489494,Core 0-3,1,Reduce Power,Normal Operation
12,9,89172,24326,Core 4-7,0.3383037593703006,0,0.6434619528416853,Core 0-3,11,Reduce Power,Normal Operation
10,24,36385,5402,Core 4-7,0.6486684695745893,0,0.7178797213858716,Core 0-3,9,Reduce Power,Normal Operation
12,12,96756,20112,Core 0-3,0.5499523357499727,0,0.7562779358253513,Core 0-3,11,Reduce Power,Normal Operation
11,14,21657,11163,Core 0-3,0.743866162278598,0,0.7035798768063077,Core 0-3,10,Reduce Power,Normal Operation
15,14,48872,14467,Core 0-3,0.5018508219800356,0,0.691512788241365,Core 0-3,14,Reduce Power,Normal Operation
16,8,20174,48276,Core 4-7,0.4526743858727593,0,0.6219647075154797,Core 0-3,15,Reduce Power,Normal Operation
17,23,32857,41036,Core 4-7,0.4285272231672322,0,0.6218624847588291,Core 0-3,16,Reduce Power,Normal Operation
26,5,13078,5635,Core 0-3,0.4693561367616959,1,0.5903017597494457,Core 0-3,25,Reduce Power,Normal Operation
2,19,2751,14572,Core 0-3,0.1269461677849854,0,0.6737496121257442,Core 0-3,1,Reduce Power,Normal Operation
18,28,79549,41557,Core 4-7,0.3957387369252636,0,0.5999652778416895,Core 0-3,17,Reduce Power,Normal Operation
12,14,37929,20917,Core 0-3,0.3835908221629406,0,0.6042207692738254,Core 0-3,11,Reduce Power,Normal Operation
19,9,93141,6943,Core 4-7,0.2719236830305418,0,0.6499409354264271,Core 0-3,18,Reduce Power,Normal Operation
26,7,47371,38110,Core 4-7,0.3877905967408229,0,0.6042207692738254,Core 0-3,25,Reduce Power,Normal Operation
23,27,87026,22425,Core 4-7,0.3204133412840471,0,0.6284584134175689,Core 0-3,22,Reduce Power,Normal Operation
18,26,25999,30502,Core 0-3,0.397317505705659,0,0.5983295011566327,Core 0-3,17,Reduce Power,Normal Operation
17,26,6921,37295,Core 4-7,0.624892773365897,0,0.781114962728261,Core 0-3,16,Reduce Power,Normal Operation
6,8,52704,31493,Core 0-3,0.625393866330363,0,0.7807191139023492,Core 0-3,5,Reduce Power,Normal Operation
25,14,25091,760,Core 0-3,0.8157354114093441,0,0.6310827266021439,Core 0-3,24,Reduce Power,Normal Operation
15,22,61440,9627,Core 0-3,0.5616227976486098,0,0.7802533518547229,Core 0-3,14,Reduce Power,Normal Operation
3,28,93015,49983,Core 0-3,0.1959131964225573,0,0.6730206747775349,Core 0-3,2,Reduce Power,Normal Operation
6,14,86871,37478,Core 4-7,0.4341592379133561,0,0.6191280087706929,Core 0-3,5,Reduce Power,Normal Operation
3,11,12702,25343,Core 4-7,0.372186729099953,0,0.6172163490842856,Core 0-3,2,Reduce Power,Normal Operation
29,14,91702,33340,Core 4-7,0.3035160258265781,0,0.636329343235634,Core 0-3,28,Reduce Power,Normal Operation
1,21,19790,38379,Core 0-3,0.7145892237512916,0,0.7345556722169365,Core 0-3,0,Reduce Power,Normal Operation
13,8,18630,3421,Core 4-7,0.5909004804911631,0,0.7920410406292,Core 0-3,12,Reduce Power,Normal Operation
28,3,37577,43913,Core 4-7,0.5140644522463665,0,0.7376167900234478,Core 0-3,27,Reduce Power,Normal Operation
21,28,19896,4388,Core 4-7,0.2031971509151678,0,0.6764332645795722,Core 0-3,20,Reduce Power,Normal Operation
26,29,61348,677,Core 4-7,0.4836132122795825,0,0.6374229321679956,Core 0-3,25,Reduce Power,Normal Operation
14,29,83988,7926,Core 0-3,0.96526133707334,1,0.6130925902437417,Core 0-3,13,Reduce Power,Normal Operation
13,23,61030,4995,Core 0-3,0.3326433886581595,0,0.6434619528416853,Core 0-3,12,Reduce Power,Normal Operation
27,18,64774,33537,Core 4-7,0.4563849090170954,0,0.6158280912708828,Core 0-3,26,Reduce Power,Normal Operation
4,3,27622,10547,Core 0-3,0.7777645958694503,0,0.5960411786515123,Core 0-3,3,Reduce Power,Normal Operation
7,13,29881,18539,Core 0-3,0.4122795772766496,0,0.6119528770901552,Core 0-3,6,Reduce Power,Normal Operation
22,12,45935,35801,Core 0-3,0.4080458396273839,0,0.6145164449272034,Core 0-3,21,Reduce Power,Normal Operation
10,15,23767,49207,Core 4-7,0.4542602556022738,0,0.6219647075154797,Core 0-3,9,Reduce Power,Normal Operation
7,18,62478,45614,Core 4-7,0.5693186864839317,0,0.7810243394985403,Core 0-3,6,Reduce Power,Normal Operation
21,5,7588,21866,Core 0-3,0.3128811447561351,1,0.6302639084932625,Core 0-3,20,Reduce Power,Normal Operation
15,7,97854,21245,Core 0-3,0.6846620718908832,0,0.7384231576286027,Core 0-3,14,Reduce Power,Normal Operation
15,11,13322,43582,Core 0-3,0.4211241142835086,0,0.6172642413863865,Core 0-3,14,Reduce Power,Normal Operation
4,26,50716,11853,Core 0-3,0.5412607479440505,0,0.7615717604159901,Core 0-3,3,Reduce Power,Normal Operation
23,27,37089,25580,Core 4-7,0.4166576731417742,0,0.6183658175644734,Core 0-3,22,Reduce Power,Normal Operation
23,11,65762,19288,Core 0-3,0.2328927818817905,0,0.6638501041453998,Core 0-3,22,Reduce Power,Normal Operation
6,27,58411,35469,Core 4-7,0.0608426461784131,0,0.6720172483895774,Core 0-3,5,Reduce Power,Normal Operation
24,15,1936,6159,Core 0-3,0.5457425185970226,0,0.7441893808943105,Core 0-3,23,Reduce Power,Normal Operation
20,10,62354,34421,Core 4-7,0.1368419136741727,0,0.6711479666508944,Core 0-3,19,Reduce Power,Normal Operation
26,15,62388,4661,Core 0-3,0.6528833758605855,0,0.7264184725013237,Core 0-3,25,Reduce Power,Normal Operation
5,13,27781,16003,Core 4-7,0.5254264664443166,0,0.77844514248117,Core 0-3,4,Reduce Power,Normal Operation
20,14,88517,27503,Core 4-7,0.904841207475958,0,0.6039245393234264,Core 0-3,19,Reduce Power,Normal Operation
12,17,96505,25482,Core 0-3,0.3832555882750479,0,0.6042207692738254,Core 0-3,11,Reduce Power,Normal Operation
1,13,84903,3978,Core 0-3,0.8469284412460141,0,0.599377737766318,Core 0-3,0,Reduce Power,Normal Operation
28,10,54452,29120,Core 4-7,0.4418290781968441,0,0.6130736183682869,Core 0-3,27,Reduce Power,Normal Operation
8,25,23266,49928,Core 4-7,0.6858138227891765,0,0.7406464916212159,Core 0-3,7,Reduce Power,Normal Operation
1,1,95773,35629,Core 0-3,0.6091365442127648,0,0.8183678515899107,Core 0-3,0,Reduce Power,Normal Operation
5,1,21713,27672,Core 0-3,0.1331852198267469,0,0.6711479666508944,Core 0-3,4,Reduce Power,Normal Operation
22,15,94391,10660,Core 0-3,1.0,0,0.5645031472978264,Core 0-3,21,Reduce Power,Normal Operation
6,16,62739,35714,Core 0-3,0.8237041891930763,0,0.644784931366934,Core 0-3,5,Reduce Power,Normal Operation
29,12,23037,12431,Core 4-7,0.579511071153609,0,0.7622148044351376,Core 0-3,28,Reduce Power,Normal Operation
21,26,3294,31670,Core 4-7,0.7657616176814857,0,0.6301181615857309,Core 0-3,20,Reduce Power,Normal Operation
3,24,59704,31690,Core 4-7,0.5547827919618281,1,0.7427303455562415,Core 0-3,2,Reduce Power,Normal Operation
15,6,32824,8101,Core 0-3,0.6772162223784215,0,0.7540561654871617,Core 0-3,14,Reduce Power,Normal Operation
5,6,57264,38319,Core 0-3,0.5313244228909473,0,0.7667096790832402,Core 0-3,4,Reduce Power,Normal Operation
28,12,31358,4017,Core 0-3,0.2917214520986589,0,0.6336954572625931,Core 0-3,27,Reduce Power,Normal Operation
24,25,43350,5302,Core 4-7,0.4796591838047869,0,0.6230193054042635,Core 0-3,23,Reduce Power,Normal Operation
14,15,13518,45658,Core 0-3,0.3953220728541324,0,0.5999652778416895,Core 0-3,13,Reduce Power,Normal Operation
18,4,83517,19259,Core 4-7,0.626464964905195,0,0.7759484310235968,Core 0-3,17,Reduce Power,Normal Operation
16,24,51290,8350,Core 0-3,0.2892320809549551,0,0.6426069195318572,Core 0-3,15,Reduce Power,Normal Operation
6,4,81620,7244,Core 4-7,0.5295550516414825,0,0.7662635206875288,Core 0-3,5,Reduce Power,Normal Operation
25,2,10350,23273,Core 4-7,0.2180990184316549,0,0.6697208150139233,Core 0-3,24,Reduce Power,Normal Operation
24,27,91737,48685,Core 4-7,0.6541702322567233,0,0.7380226006637456,Core 0-3,23,Reduce Power,Normal Operation
14,24,46475,6748,Core 0-3,0.2562136858744432,0,0.6545982302359189,Core 0-3,13,Reduce Power,Normal Operation
27,12,66010,48696,Core 0-3,0.6207307033913216,0,0.7893298417907383,Core 0-3,26,Reduce Power,Normal Operation
24,7,66196,7636,Core 0-3,0.5235858490344503,0,0.7570362538222681,Core 0-3,23,Reduce Power,Normal Operation
8,20,26332,42785,Core 0-3,0.7085611167989585,0,0.7279367444892624,Core 0-3,7,Reduce Power,Normal Operation
29,9,97246,12300,Core 4-7,0.4697353858231495,0,0.5903017597494457,Core 0-3,28,Reduce Power,Normal Operation
7,9,88326,13917,Core 4-7,0.6627870761328533,0,0.7441488876816965,Core 0-3,6,Reduce Power,Normal Operation
8,8,95477,25805,Core 0-3,0.5297802829982668,1,0.7662635206875288,Core 0-3,7,Reduce Power,Normal Operation
13,14,25386,37235,Core 0-3,0.5856560857945277,0,0.780950659523735,Core 0-3,12,Reduce Power,Normal Operation
6,1,98430,45629,Core 0-3,0.1416533030450512,0,0.6743669912103033,Core 0-3,5,Reduce Power,Normal Operation
18,23,8918,38219,Core 0-3,0.3712647379324398,0,0.6172163490842856,Core 0-3,17,Reduce Power,Normal Operation
2,21,7581,4502,Core 4-7,0.4673877552900257,0,0.5957982020052246,Core 0-3,1,Reduce Power,Normal Operation
8,23,10614,2832,Core 0-3,0.7740688599382675,0,0.6060921604435076,Core 0-3,7,Reduce Power,Normal Operation
11,12,19222,26649,Core 4-7,0.5691773596473119,0,0.7810243394985403,Core 0-3,10,Reduce Power,Normal Operation
1,25,88008,44728,Core 4-7,0.1562223245902669,0,0.6769674572784564,Core 0-3,0,Reduce Power,Normal Operation
22,2,18485,4875,Core 4-7,0.5875634096713783,0,0.7886885035075929,Core 0-3,21,Reduce Power,Normal Operation
29,13,6388,29958,Core 0-3,0.3245428122037557,0,0.6383568817162893,Core 0-3,28,Reduce Power,Normal Operation
6,27,69754,33953,Core 0-3,0.3419375097672212,1,0.6465889799056458,Core 0-3,5,Reduce Power,Normal Operation
16,4,98183,20772,Core 0-3,0.4883713340208833,0,0.6571805222651145,Core 0-3,15,Reduce Power,Normal Operation
27,20,84345,17852,Core 0-3,0.555342832014977,0,0.7427303455562415,Core 0-3,26,Reduce Power,Normal Operation
20,18,19799,2533,Core 4-7,0.3444635812136813,0,0.6424702371097362,Core 0-3,19,Reduce Power,Normal Operation
12,19,56550,40343,Core 0-3,0.1506470147143311,0,0.6743669912103033,Core 0-3,11,Reduce Power,Normal Operation
11,16,22536,22145,Core 4-7,0.4645694769304091,0,0.6126756843965165,Core 0-3,10,Reduce Power,Normal Operation
29,27,85921,25843,Core 0-3,0.4552192272382627,0,0.6118253044324767,Core 0-3,28,Reduce Power,Normal Operation
27,14,29846,47915,Core 4-7,0.7867128023558252,0,0.5791022332137067,Core 0-3,26,Reduce Power,Normal Operation
29,29,27191,1145,Core 4-7,0.5085406800784049,0,0.6958963973418997,Core 0-3,28,Reduce Power,Normal Operation
10,8,18486,32275,Core 4-7,0.7357615085458622,0,0.7166116641534644,Core 0-3,9,Reduce Power,Normal Operation
3,12,28346,4621,Core 0-3,0.9232283476135528,0,0.6026911953195984,Core 0-3,2,Reduce Power,Normal Operation
13,9,50165,8612,Core 4-7,0.2785488248320814,0,0.6422486669766547,Core 0-3,12,Reduce Power,Normal Operation
27,6,41901,9771,Core 4-7,0.7941188272889399,0,0.5730312147271657,Core 0-3,26,Reduce Power,Normal Operation
3,26,74228,39704,Core 0-3,0.686490053132593,0,0.7425208488699647,Core 0-3,2,Reduce Power,Normal Operation
15,18,50554,25712,Core 4-7,0.0563890405660171,0,0.6727036589034711,Core 0-3,14,Reduce Power,Normal Operation
16,2,38987,45785,Core 0-3,0.4624050348799006,0,0.6122174961538783,Core 0-3,15,Reduce Power,Normal Operation
29,23,9912,10792,Core 0-3,0.6411146234735258,0,0.7705901398559258,Core 0-3,28,Reduce Power,Normal Operation
13,8,81999,23981,Core 4-7,0.5675748399223189,0,0.7838423516555804,Core 0-3,12,Reduce Power,Normal Operation
17,24,51973,41560,Core 4-7,0.8315073441654725,0,0.6285799479399412,Core 0-3,16,Reduce Power,Normal Operation
3,14,99659,38854,Core 0-3,0.618058068713389,0,0.7868699478808727,Core 0-3,2,Reduce Power,Normal Operation
20,6,67053,28993,Core 4-7,0.2140426701867672,0,0.6743396186470062,Core 0-3,19,Reduce Power,Normal Operation
11,10,5779,29975,Core 0-3,0.6585232094784998,0,0.7371568514531183,Core 0-3,10,Reduce Power,Normal Operation
27,8,76448,1368,Core 0-3,0.271374876685444,0,0.6492685072881058,Core 0-3,26,Reduce Power,Normal Operation
21,17,8212,47870,Core 4-7,0.3894750792606651,0,0.5965728434936466,Core 0-3,20,Reduce Power,Normal Operation
19,25,16317,39182,Core 0-3,0.7196636730184864,0,0.7387435372620988,Core 0-3,18,Reduce Power,Normal Operation
22,29,54332,8713,Core 4-7,0.6971139234533028,0,0.7523431744557141,Core 0-3,21,Reduce Power,Normal Operation
11,12,94116,23239,Core 4-7,0.5076672232145556,0,0.6935562065277128,Core 0-3,10,Reduce Power,Normal Operation
28,17,56724,2403,Core 0-3,0.3550944223596341,0,0.6238461026121145,Core 0-3,27,Reduce Power,Normal Operation
16,13,7124,35844,Core 4-7,0.4599692780159047,0,0.6129272643916202,Core 0-3,15,Reduce Power,Normal Operation
21,19,29626,47991,Core 4-7,0.4775584199488869,0,0.6239185284711032,Core 0-3,20,Reduce Power,Normal Operation
3,12,82615,37377,Core 4-7,0.3866652862555781,0,0.6042207692738254,Core 0-3,2,Reduce Power,Normal Operation
